,epoch,batch_id,batch_num,learning_rate,loss_id_x,loss_id_y,loss_identity,loss_gan_y2x,loss_gan_x2y,loss_gan,loss_cycle_x,loss_cycle_y,loss_cycle,loss_generation,loss_disc_real_x,loss_disc_fake_x,loss_disc_real_y,loss_disc_fake_y,loss_disc
0,70.0,0.0,16.0,0.0002,0.08662736415863037,0.11548673361539841,0.10105705261230469,0.4241020083427429,0.6869405508041382,0.5555212497711182,0.11727426946163177,0.1347481608390808,0.1260112226009369,2.3209187984466553,0.1523359715938568,0.21494364738464355,0.057524703443050385,0.1671566367149353,0.14799024164676666
1,70.0,1.0,16.0,0.0002,0.08534632623195648,0.12317395210266113,0.10426013916730881,0.5456312894821167,1.0119106769561768,0.7787709832191467,0.11798268556594849,0.12938807904720306,0.12368538230657578,2.5369253158569336,0.2476177215576172,0.10875307023525238,0.11732572317123413,0.04989811033010483,0.13089865446090698
2,70.0,2.0,16.0,0.0002,0.08825099468231201,0.12982302904129028,0.10903701186180115,0.37513482570648193,0.6454998254776001,0.510317325592041,0.1156638115644455,0.12314401566982269,0.1194039136171341,2.2495415210723877,0.15272411704063416,0.15969616174697876,0.0853896290063858,0.10505807399749756,0.12571699917316437
3,70.0,3.0,16.0,0.0002,0.0965176448225975,0.11409410089254379,0.10530587285757065,0.38134896755218506,0.5547786951065063,0.4680638313293457,0.11975487321615219,0.11543618142604828,0.11759552359580994,2.170548439025879,0.14495010673999786,0.22180792689323425,0.06313671171665192,0.09610078483819962,0.13149888813495636
4,70.0,4.0,16.0,0.0002,0.08872328698635101,0.10839324444532394,0.09855826199054718,0.44926518201828003,0.7929357290267944,0.6211004257202148,0.10490173101425171,0.10598090291023254,0.10544131696224213,2.168304920196533,0.1629847139120102,0.14234688878059387,0.11905291676521301,0.05542328953742981,0.11995194852352142
5,70.0,5.0,16.0,0.0002,0.07900097966194153,0.09943757951259613,0.08921927958726883,0.45991384983062744,0.5095941424369812,0.4847539961338043,0.0987224280834198,0.1124606728553772,0.1055915504693985,1.9867658615112305,0.17603103816509247,0.16591772437095642,0.05292707681655884,0.11972646415233612,0.12865057587623596
6,70.0,6.0,16.0,0.0002,0.0846681222319603,0.11277616024017334,0.09872214496135712,0.44816872477531433,0.7871687412261963,0.6176687479019165,0.0981900542974472,0.11712291091680527,0.10765647888183594,2.1878442764282227,0.13870713114738464,0.1677842140197754,0.09320448338985443,0.05666638910770416,0.11409055441617966
7,70.0,7.0,16.0,0.0002,0.07641545683145523,0.11893226951360703,0.09767386317253113,0.5408865213394165,0.5870540142059326,0.5639702677726746,0.10589498281478882,0.11762126535177231,0.11175812780857086,2.1699206829071045,0.19772763550281525,0.137984961271286,0.09115077555179596,0.09852277487516403,0.13134653866291046
8,70.0,8.0,16.0,0.0002,0.07759787887334824,0.10568972676992416,0.0916438028216362,0.397394061088562,0.648353099822998,0.52287358045578,0.09873362630605698,0.10772302746772766,0.10322833061218262,2.013375997543335,0.14026576280593872,0.2133408635854721,0.06406676769256592,0.07219491899013519,0.12246708571910858
9,70.0,9.0,16.0,0.0002,0.09400235116481781,0.10020050406455994,0.09710142761468887,0.4535813331604004,0.6532702445983887,0.5534257888793945,0.1094452291727066,0.11265286803245544,0.11104904860258102,2.149423360824585,0.1944267749786377,0.13466382026672363,0.07397476583719254,0.07744818925857544,0.12012838572263718
10,70.0,10.0,16.0,0.0002,0.0752861499786377,0.10489791631698608,0.09009203314781189,0.5013028383255005,0.5736532211303711,0.5374780297279358,0.094630166888237,0.11161844432353973,0.10312430560588837,2.019181251525879,0.17289891839027405,0.13966497778892517,0.06880173087120056,0.0948210209608078,0.1190466582775116
11,70.0,11.0,16.0,0.0002,0.0810273289680481,0.0977417528629303,0.0893845409154892,0.387195885181427,0.780295193195343,0.583745539188385,0.10054423660039902,0.10626639425754547,0.10340531170368195,2.0647213459014893,0.14483463764190674,0.18899765610694885,0.14786650240421295,0.06390403211116791,0.13640069961547852
12,70.0,12.0,16.0,0.0002,0.08011731505393982,0.12010376155376434,0.10011053830385208,0.5385514497756958,0.39857903122901917,0.4685652256011963,0.09853388369083405,0.12117740511894226,0.10985564440488815,2.067674398422241,0.16573211550712585,0.14699184894561768,0.04845767840743065,0.17084836959838867,0.1330074965953827
13,70.0,13.0,16.0,0.0002,0.08353587239980698,0.10475687682628632,0.09414637088775635,0.5183621644973755,0.9931862950325012,0.7557742595672607,0.0938151627779007,0.12805238366127014,0.11093377321958542,2.335843801498413,0.15028640627861023,0.17230400443077087,0.16840143501758575,0.04781138151884079,0.13470080494880676
14,70.0,14.0,16.0,0.0002,0.09467624127864838,0.10760807245969772,0.10114215314388275,0.6454077959060669,0.4674416780471802,0.5564247369766235,0.11218100786209106,0.12566879391670227,0.11892490088939667,2.2513844966888428,0.17827555537223816,0.11770433932542801,0.0521620437502861,0.1584441065788269,0.1266465187072754
15,70.0,15.0,16.0,0.0002,0.08368029445409775,0.10203300416469574,0.09285664558410645,0.5631925463676453,0.7911503911018372,0.6771714687347412,0.10570080578327179,0.10814197361469269,0.10692138969898224,2.2106685638427734,0.13855397701263428,0.13071981072425842,0.15817253291606903,0.05109899491071701,0.11963632702827454
16,70.0,16.0,16.0,0.0002,0.08091200888156891,0.11791299283504486,0.09941250085830688,0.43740588426589966,0.42701661586761475,0.4322112500667572,0.10039965808391571,0.12309202551841736,0.11174584180116653,2.046732187271118,0.1446419507265091,0.14759109914302826,0.04312911257147789,0.17779189348220825,0.12828850746154785
17,70.0,17.0,16.0,0.0002,0.08103255927562714,0.10243237018585205,0.0917324647307396,0.5106022357940674,1.05998694896698,0.7852945923805237,0.09897296875715256,0.1105584055185318,0.10476568341255188,2.2916135787963867,0.16773247718811035,0.1848965883255005,0.15075570344924927,0.08730737119913101,0.14767304062843323
