,epoch,batch_id,batch_num,learning_rate,loss_id_x,loss_id_y,loss_identity,loss_gan_y2x,loss_gan_x2y,loss_gan,loss_cycle_x,loss_cycle_y,loss_cycle,loss_generation,loss_disc_real_x,loss_disc_fake_x,loss_disc_real_y,loss_disc_fake_y,loss_disc
0,96.0,0.0,16.0,0.0002,0.7084245681762695,0.72953861951828,0.7189816236495972,0.47919315099716187,0.8614945411682129,0.6703438758850098,0.13804136216640472,0.1432839035987854,0.14066264033317566,2.076970338821411,0.23450210690498352,0.14078909158706665,0.03296845033764839,0.044501449912786484,0.11319027841091156
1,96.0,1.0,16.0,0.0002,0.699495792388916,0.7871772646903992,0.74333655834198,0.38068801164627075,0.6958267688751221,0.538257360458374,0.13319280743598938,0.12472181022167206,0.12895730137825012,1.8278303146362305,0.17925503849983215,0.2655544877052307,0.024829622358083725,0.058420922607183456,0.13201501965522766
2,96.0,2.0,16.0,0.0002,0.6714214086532593,0.8041248321533203,0.7377731204032898,0.5648491382598877,0.9848423600196838,0.7748457193374634,0.12915471196174622,0.12397202104330063,0.12656337022781372,2.0404794216156006,0.39938226342201233,0.17360128462314606,0.12547890841960907,0.0423596017062664,0.18520551919937134
3,96.0,3.0,16.0,0.0002,0.6152029037475586,0.709627091884613,0.6624150276184082,0.3619953393936157,0.37800073623657227,0.369998037815094,0.1261323243379593,0.13584524393081665,0.13098877668380737,1.6798858642578125,0.1749589890241623,0.47957396507263184,0.041123852133750916,0.18997351825237274,0.22140759229660034
4,96.0,4.0,16.0,0.0002,0.6142016649246216,0.6911647319793701,0.6526831984519958,0.7272157073020935,1.422398567199707,1.0748071670532227,0.1286681592464447,0.13808828592300415,0.13337822258472443,2.4085893630981445,0.5075629949569702,0.15157394111156464,0.23194429278373718,0.07874171435832977,0.24245573580265045
5,96.0,5.0,16.0,0.0002,0.6697133779525757,0.6918909549713135,0.6808021664619446,0.3220576345920563,0.30754682421684265,0.31480222940444946,0.12637591361999512,0.15302222967147827,0.1396990716457367,1.7117929458618164,0.15022237598896027,0.2941513955593109,0.06683920323848724,0.24612906575202942,0.18933551013469696
6,96.0,6.0,16.0,0.0002,0.6919139623641968,0.7605012655258179,0.7262076139450073,0.35343411564826965,1.2769970893859863,0.8152155876159668,0.13758467137813568,0.1387397050857544,0.13816219568252563,2.1968374252319336,0.1844077706336975,0.19547882676124573,0.18698959052562714,0.05698949098587036,0.15596641600131989
7,96.0,7.0,16.0,0.0002,0.694574236869812,0.6525832414627075,0.6735787391662598,0.4748813807964325,0.6617065668106079,0.5682939887046814,0.12257516384124756,0.13898567855358124,0.130780428647995,1.876098394393921,0.2122086137533188,0.15431910753250122,0.037123218178749084,0.10931579023599625,0.12824168801307678
8,96.0,8.0,16.0,0.0002,0.6375999450683594,0.7864424586296082,0.7120212316513062,0.39880967140197754,0.7990731596946716,0.598941445350647,0.12987656891345978,0.14969931542873383,0.1397879421710968,1.9968208074569702,0.2582891583442688,0.18893224000930786,0.04425502568483353,0.0718405693769455,0.14082925021648407
9,96.0,9.0,16.0,0.0002,0.6145058870315552,0.7437475919723511,0.6791267395019531,0.2921709418296814,0.8337126970291138,0.5629417896270752,0.13020703196525574,0.13118277490139008,0.1306948959827423,1.8698906898498535,0.15528389811515808,0.2386242151260376,0.06531843543052673,0.056888848543167114,0.12902885675430298
