,epoch,batch_id,batch_num,learning_rate,loss_id_x,loss_id_y,loss_identity,loss_gan_y2x,loss_gan_x2y,loss_gan,loss_cycle_x,loss_cycle_y,loss_cycle,loss_generation,loss_disc_real_x,loss_disc_fake_x,loss_disc_real_y,loss_disc_fake_y,loss_disc
0,23.0,0.0,16.0,0.0002,0.16429288685321808,0.16464588046073914,0.1644693911075592,0.348196417093277,0.5375549793243408,0.4428756833076477,0.17460989952087402,0.18586961925029755,0.18023976683616638,3.067620277404785,0.11853644251823425,0.2497480809688568,0.12402769178152084,0.10675589740276337,0.14976702630519867
1,23.0,1.0,16.0,0.0002,0.12616735696792603,0.1857348382472992,0.1559510976076126,0.5726590156555176,0.6558966636657715,0.6142778396606445,0.15655486285686493,0.17976048588752747,0.1681576669216156,3.0756101608276367,0.20012876391410828,0.16949895024299622,0.2442944049835205,0.09066754579544067,0.17614741623401642
2,23.0,2.0,16.0,0.0002,0.15379106998443604,0.15186548233032227,0.15282827615737915,0.6031883358955383,0.2952898144721985,0.4492390751838684,0.18016088008880615,0.18017169833183289,0.18016628921031952,3.015043258666992,0.3064366579055786,0.22259818017482758,0.0594206340610981,0.21286988258361816,0.20033134520053864
3,23.0,3.0,16.0,0.0002,0.12964501976966858,0.14545994997024536,0.13755248486995697,0.45817136764526367,0.7273666262626648,0.5927690267562866,0.1436489224433899,0.16404114663600922,0.15384504199028015,2.818981885910034,0.18112200498580933,0.2747930884361267,0.12599068880081177,0.0783148780465126,0.16505515575408936
4,23.0,4.0,16.0,0.0002,0.14300596714019775,0.1626969426870346,0.15285146236419678,0.5137537121772766,0.6763071417808533,0.5950304269790649,0.16183432936668396,0.17468123137950897,0.16825777292251587,3.041865348815918,0.1460111141204834,0.16981938481330872,0.2773783802986145,0.1066538617014885,0.17496567964553833
5,23.0,5.0,16.0,0.0002,0.125390887260437,0.16515205800533295,0.14527148008346558,0.5741484761238098,0.26441457867622375,0.419281542301178,0.14654944837093353,0.17084181308746338,0.15869563817977905,2.732595443725586,0.18654516339302063,0.08875884860754013,0.08474433422088623,0.2649867534637451,0.15625877678394318
6,23.0,6.0,16.0,0.0002,0.1328011155128479,0.16730839014053345,0.15005475282669067,0.38579803705215454,0.7247828245162964,0.5552904605865479,0.15291929244995117,0.19922086596488953,0.17607007920742035,3.066265106201172,0.09344556927680969,0.22550323605537415,0.19083060324192047,0.08201497048139572,0.14794859290122986
7,23.0,7.0,16.0,0.0002,0.12552526593208313,0.15931083261966705,0.1424180567264557,0.4504457116127014,0.638745903968811,0.5445958375930786,0.15325528383255005,0.18993304669857025,0.17159417271614075,2.972627878189087,0.16640134155750275,0.20050403475761414,0.26536643505096436,0.0850641131401062,0.17933398485183716
8,23.0,8.0,16.0,0.0002,0.12867560982704163,0.16888639330863953,0.14878100156784058,0.8778926134109497,0.26778292655944824,0.572837769985199,0.16141802072525024,0.19084259867668152,0.17613030970096588,3.0780458450317383,0.39722946286201477,0.08353684097528458,0.0773305892944336,0.36064279079437256,0.22968491911888123
9,23.0,9.0,16.0,0.0002,0.1513378620147705,0.1506916582584381,0.1510147601366043,0.29181841015815735,1.0482463836669922,0.6700323820114136,0.18267306685447693,0.16616274416446686,0.1744179129600525,3.169285297393799,0.10360263288021088,0.33021318912506104,0.45227673649787903,0.06756476312875748,0.23841433227062225
